"Date","Price","Open","High","Low","Change %"
"Mar 16, 2016","63.54","63.54","63.54","63.54","-0.27"
"Mar 15, 2016","63.71","63.71","63.71","63.71","-0.14"
"Mar 14, 2016","63.80","63.80","63.80","63.80","-0.06"
"Mar 11, 2016","63.84","63.84","63.84","63.84","1.11"
"Mar 10, 2016","63.14","63.14","63.14","63.14","-0.05"
"Mar 09, 2016","63.17","63.17","63.17","63.17","0.33"
"Mar 08, 2016","62.96","62.96","62.96","62.96","-0.51"
"Mar 07, 2016","63.28","63.28","63.28","63.28","0.17"
"Mar 04, 2016","63.17","63.17","63.17","63.17","0.22"
"Mar 03, 2016","63.03","63.03","63.03","63.03","0.38"
"Mar 02, 2016","62.79","62.79","62.79","62.79","0.45"
"Mar 01, 2016","62.51","62.51","62.51","62.51","1.43"
"Feb 29, 2016","61.63","61.63","61.63","61.63","-0.50"
"Feb 26, 2016","61.94","61.94","61.94","61.94","-0.29"
"Feb 25, 2016","62.12","62.12","62.12","62.12","0.78"
"Feb 24, 2016","61.64","61.64","61.64","61.64","0.18"
"Feb 23, 2016","61.53","61.53","61.53","61.53","-0.95"
"Feb 22, 2016","62.12","62.12","62.12","62.12","0.88"
"Feb 19, 2016","61.58","61.58","61.58","61.58","-0.06"
"Feb 18, 2016","61.62","61.62","61.62","61.62","-0.18"
"Feb 17, 2016","61.73","61.73","61.73","61.73","0.95"
"Feb 16, 2016","61.15","61.15","61.15","61.15","0.96"
"Feb 12, 2016","60.57","60.57","60.57","60.57","1.20"
"Feb 11, 2016","59.85","59.85","59.85","59.85","-0.89"
"Feb 10, 2016","60.39","60.39","60.39","60.39","0.00"
"Feb 09, 2016","60.39","60.39","60.39","60.39","-0.15"
"Feb 08, 2016","60.48","60.48","60.48","60.48","-0.51"
"Feb 05, 2016","60.79","60.79","60.79","60.79","-0.75"
"Feb 04, 2016","61.25","61.25","61.25","61.25","0.16"
"Feb 03, 2016","61.15","61.15","61.15","61.15","0.36"
"Feb 02, 2016","60.93","60.93","60.93","60.93","-1.12"
"Feb 01, 2016","61.62","61.62","61.62","61.62","-0.26"
"Jan 29, 2016","61.78","61.78","61.78","61.78","1.80"
"Jan 28, 2016","60.69","60.69","60.69","60.69","0.26"
"Jan 27, 2016","60.53","60.53","60.53","60.53","-0.38"
"Jan 26, 2016","60.76","60.76","60.76","60.76","0.98"
"Jan 25, 2016","60.17","60.17","60.17","60.17","-1.08"
"Jan 22, 2016","60.83","60.83","60.83","60.83","1.25"
"Jan 21, 2016","60.08","60.08","60.08","60.08","0.22"
"Jan 20, 2016","59.95","59.95","59.95","59.95","-0.88"
"Jan 19, 2016","60.48","60.48","60.48","60.48","0.08"
"Jan 15, 2016","60.43","60.43","60.43","60.43","-1.45"
"Jan 14, 2016","61.32","61.32","61.32","61.32","0.97"
"Jan 13, 2016","60.73","60.73","60.73","60.73","-1.27"
"Jan 12, 2016","61.51","61.51","61.51","61.51","0.65"
"Jan 11, 2016","61.11","61.11","61.11","61.11","-0.08"
"Jan 08, 2016","61.16","61.16","61.16","61.16","-0.67"
"Jan 07, 2016","61.57","61.57","61.57","61.57","-1.54"
"Jan 06, 2016","62.53","62.53","62.53","62.53","-0.90"
"Jan 05, 2016","63.10","63.10","63.10","63.10","0.19"
"Jan 04, 2016","62.98","62.98","62.98","62.98","-0.88"
"Dec 31, 2015","63.54","63.54","63.54","63.54","-0.59"
"Dec 30, 2015","63.92","63.92","63.92","63.92","-0.45"
"Dec 29, 2015","64.21","64.21","64.21","64.21","0.52"
"Dec 28, 2015","63.88","63.88","63.88","63.88","-0.16"
"Dec 24, 2015","63.98","63.98","63.98","63.98","-4.44"
"Dec 23, 2015","66.95","66.95","66.95","66.95","0.86"
"Dec 22, 2015","66.38","66.38","66.38","66.38","0.58"
"Dec 21, 2015","66.00","66.00","66.00","66.00","0.44"
"Dec 18, 2015","65.71","65.71","65.71","65.71","-1.10"
"Dec 17, 2015","66.44","66.44","66.44","66.44","-0.91"
"Dec 16, 2015","67.05","67.05","67.05","67.05","1.06"
"Dec 15, 2015","66.35","66.35","66.35","66.35","0.77"
"Dec 14, 2015","65.84","65.84","65.84","65.84","0.02"
"Dec 11, 2015","65.83","65.83","65.83","65.83","-1.11"
"Dec 10, 2015","66.57","66.57","66.57","66.57","0.12"
"Dec 09, 2015","66.49","66.49","66.49","66.49","-0.48"
"Dec 08, 2015","66.81","66.81","66.81","66.81","-0.64"
"Dec 07, 2015","67.24","67.24","67.24","67.24","-0.39"
"Dec 04, 2015","67.50","67.50","67.50","67.50","1.31"
"Dec 03, 2015","66.63","66.63","66.63","66.63","-1.11"
"Dec 02, 2015","67.38","67.38","67.38","67.38","-0.81"
"Dec 01, 2015","67.93","67.93","67.93","67.93","0.85"
"Nov 30, 2015","67.36","67.35","67.36","67.35","-0.22"
"Nov 27, 2015","67.51","67.51","67.51","67.51","0.12"
"Nov 25, 2015","67.43","67.43","67.43","67.43","-0.04"
"Nov 24, 2015","67.46","67.46","67.46","67.46","0.04"
"Nov 23, 2015","67.43","67.43","67.43","67.43","-0.18"
"Nov 20, 2015","67.55","67.55","67.55","67.55","0.06"
"Nov 19, 2015","67.51","67.51","67.51","67.51","0.04"
"Nov 18, 2015","67.48","67.48","67.48","67.48","0.97"
"Nov 17, 2015","66.83","66.83","66.83","66.83","-0.06"
"Nov 16, 2015","66.87","66.87","66.87","66.87","1.10"
"Nov 13, 2015","66.14","66.14","66.14","66.14","-0.45"
"Nov 12, 2015","66.44","66.44","66.44","66.44","-0.87"
"Nov 11, 2015","67.02","67.02","67.02","67.02","-0.25"
"Nov 10, 2015","67.19","67.19","67.19","67.19","0.13"
"Nov 09, 2015","67.10","67.10","67.10","67.10","-0.65"
"Nov 06, 2015","67.54","67.54","67.54","67.54","-0.18"
"Nov 05, 2015","67.66","67.66","67.66","67.66","-0.04"
"Nov 04, 2015","67.69","67.69","67.69","67.69","-0.31"
"Nov 03, 2015","67.90","67.90","67.90","67.90","0.18"
"Nov 02, 2015","67.78","67.78","67.78","67.78","0.71"
"Oct 30, 2015","67.30","67.30","67.30","67.30","-0.38"
"Oct 29, 2015","67.56","67.56","67.56","67.56","-0.31"
"Oct 28, 2015","67.77","67.77","67.77","67.77","0.73"
"Oct 27, 2015","67.28","67.28","67.28","67.28","-0.27"
"Oct 26, 2015","67.46","67.46","67.46","67.46","-0.16"
"Oct 23, 2015","67.57","67.57","67.57","67.57","0.66"
"Oct 22, 2015","67.13","67.13","67.13","67.13","1.27"
"Oct 21, 2015","66.29","66.29","66.29","66.29","-0.18"
"Oct 20, 2015","66.41","66.41","66.41","66.41","-0.05"
"Oct 19, 2015","66.44","66.44","66.44","66.44","-0.11"
"Oct 16, 2015","66.51","66.51","66.51","66.51","0.30"
"Oct 15, 2015","66.31","66.31","66.31","66.31","0.94"
"Oct 14, 2015","65.69","65.69","65.69","65.69","-0.17"
"Oct 13, 2015","65.80","65.80","65.80","65.80","-0.41"
"Oct 12, 2015","66.07","66.07","66.07","66.07","0.05"
"Oct 09, 2015","66.04","66.04","66.04","66.04","0.03"
"Oct 08, 2015","66.02","66.02","66.02","66.02","0.59"
"Oct 07, 2015","65.63","65.63","65.63","65.63","0.58"
"Oct 06, 2015","65.25","65.25","65.25","65.25","-0.11"
"Oct 05, 2015","65.32","65.32","65.32","65.32","1.19"
"Oct 02, 2015","64.55","64.55","64.55","64.55","1.03"
"Oct 01, 2015","63.89","63.89","63.89","63.89","0.08"
"Sep 30, 2015","63.84","63.84","63.84","63.84","1.12"
"Sep 29, 2015","63.13","63.13","63.13","63.13","0.25"
"Sep 28, 2015","62.97","62.97","62.97","62.97","-1.27"
"Sep 25, 2015","63.78","63.78","63.78","63.78","0.00"
"Sep 24, 2015","63.78","63.78","63.78","63.78","-0.19"
"Sep 23, 2015","63.90","63.90","63.90","63.90","-0.19"
"Sep 22, 2015","64.02","64.02","64.02","64.02","-0.73"
"Sep 21, 2015","64.49","64.49","64.49","64.49","0.11"
"Sep 18, 2015","64.42","64.42","64.42","64.42","-1.77"
"Sep 17, 2015","65.58","65.58","65.58","65.58","-0.02"
"Sep 16, 2015","65.59","65.59","65.59","65.59","0.55"
"Sep 15, 2015","65.23","65.23","65.23","65.23","0.71"
"Sep 14, 2015","64.77","64.77","64.77","64.77","-0.22"
"Sep 11, 2015","64.91","64.91","64.91","64.91","0.28"
"Sep 10, 2015","64.73","64.73","64.73","64.73","0.29"
"Sep 09, 2015","64.54","64.54","64.54","64.54","-0.81"
"Sep 08, 2015","65.07","65.07","65.07","65.07","1.53"
"Sep 04, 2015","64.09","64.09","64.09","64.09","-1.00"
"Sep 03, 2015","64.74","64.74","64.74","64.74","0.22"
"Sep 02, 2015","64.60","64.60","64.60","64.60","1.00"
"Sep 01, 2015","63.96","63.96","63.96","63.96","-1.81"
"Aug 31, 2015","65.14","65.14","65.14","65.14","-0.58"
"Aug 28, 2015","65.52","65.52","65.52","65.52","0.08"
"Aug 27, 2015","65.47","65.47","65.47","65.47","1.57"
"Aug 26, 2015","64.46","64.46","64.46","64.46","2.03"
"Aug 25, 2015","63.18","63.18","63.18","63.18","-1.17"
"Aug 24, 2015","63.93","63.93","63.93","63.93","-2.49"
"Aug 21, 2015","65.56","65.56","65.56","65.56","-1.92"
"Aug 20, 2015","66.84","66.84","66.84","66.84","-1.21"
"Aug 19, 2015","67.66","67.66","67.66","67.66","-0.49"
"Aug 18, 2015","67.99","67.99","67.99","67.99","-0.16"
"Aug 17, 2015","68.10","68.10","68.10","68.10","0.28"
"Aug 14, 2015","67.91","67.91","67.91","67.91","0.24"
"Aug 13, 2015","67.75","67.75","67.75","67.75","-0.13"
"Aug 12, 2015","67.84","67.84","67.84","67.84","-0.01"
"Aug 11, 2015","67.85","67.85","67.85","67.85","-0.48"
"Aug 10, 2015","68.18","68.18","68.18","68.18","0.68"
"Aug 07, 2015","67.72","67.72","67.72","67.72","-0.13"
"Aug 06, 2015","67.81","67.81","67.81","67.81","-0.35"
"Aug 05, 2015","68.05","68.05","68.05","68.05","0.07"
"Aug 04, 2015","68.00","68.00","68.00","68.00","-0.31"
"Aug 03, 2015","68.21","68.21","68.21","68.21","0.01"
"Jul 31, 2015","68.20","68.20","68.20","68.20","-0.03"
"Jul 30, 2015","68.22","68.22","68.22","68.22","0.12"
"Jul 29, 2015","68.14","68.14","68.14","68.14","0.55"
"Jul 28, 2015","67.77","67.77","67.77","67.77","0.74"
"Jul 27, 2015","67.27","67.27","67.27","67.27","-0.36"
"Jul 24, 2015","67.51","67.51","67.51","67.51","-0.69"
"Jul 23, 2015","67.98","67.98","67.98","67.98","-0.25"
"Jul 22, 2015","68.15","68.15","68.15","68.15","-0.13"
"Jul 21, 2015","68.24","68.24","68.24","68.24","-0.23"
"Jul 20, 2015","68.40","68.40","68.40","68.40","-0.03"
"Jul 17, 2015","68.42","68.42","68.42","68.42","0.01"
"Jul 16, 2015","68.41","68.41","68.41","68.41","0.57"
"Jul 15, 2015","68.02","68.02","68.02","68.02","0.07"
"Jul 14, 2015","67.97","67.97","67.97","67.97","0.37"
"Jul 13, 2015","67.72","67.72","67.72","67.72","0.59"
"Jul 10, 2015","67.32","67.32","67.32","67.32","0.73"
"Jul 09, 2015","66.83","66.83","66.83","66.83","0.03"
"Jul 08, 2015","66.81","66.81","66.81","66.81","-0.93"
"Jul 07, 2015","67.44","67.44","67.44","67.44","0.40"
"Jul 06, 2015","67.17","67.17","67.17","67.17","-0.16"
"Jul 02, 2015","67.28","67.28","67.28","67.28","0.03"
"Jul 01, 2015","67.26","67.26","67.26","67.26","0.37"
"Jun 30, 2015","67.01","67.01","67.01","67.01","-0.04"
"Jun 29, 2015","67.04","67.04","67.04","67.04","-1.14"
"Jun 26, 2015","67.81","67.81","67.81","67.81","-0.01"
"Jun 25, 2015","67.82","67.82","67.82","67.82","-0.26"
"Jun 24, 2015","68.00","68.00","68.00","68.00","-0.47"
"Jun 23, 2015","68.32","68.32","68.32","68.32","-0.01"
"Jun 22, 2015","68.33","68.33","68.33","68.33","0.25"
"Jun 19, 2015","68.16","68.16","68.16","68.16","-0.93"
"Jun 18, 2015","68.80","68.80","68.80","68.80","0.53"
"Jun 17, 2015","68.44","68.44","68.44","68.44","0.03"
"Jun 16, 2015","68.42","68.42","68.42","68.42","0.44"
"Jun 15, 2015","68.12","68.12","68.12","68.12","-0.29"
"Jun 12, 2015","68.32","68.32","68.32","68.32","-0.54"
"Jun 11, 2015","68.69","68.69","68.69","68.69","0.39"
"Jun 10, 2015","68.42","68.42","68.42","68.42","0.78"
"Jun 09, 2015","67.89","67.89","67.89","67.89","0.01"
"Jun 08, 2015","67.88","67.88","67.88","67.88","-0.38"
"Jun 05, 2015","68.14","68.14","68.14","68.14","-0.22"
"Jun 04, 2015","68.29","68.29","68.29","68.29","-0.45"
"Jun 03, 2015","68.60","68.60","68.60","68.60","0.06"
"Jun 02, 2015","68.56","68.56","68.56","68.56","-0.22"
"Jun 01, 2015","68.71","68.71","68.71","68.71","-0.09"
"May 31, 2015","68.77","68.77","68.77","68.77","0.01"
"May 29, 2015","68.76","68.76","68.76","68.76","-0.41"
"May 28, 2015","69.04","69.04","69.04","69.04","0.00"
"May 27, 2015","69.04","69.04","69.04","69.04","0.60"
"May 26, 2015","68.63","68.63","68.63","68.63","-0.54"
"May 22, 2015","69.00","69.00","69.00","69.00","-0.30"
"May 21, 2015","69.21","69.21","69.21","69.21","0.30"
"May 20, 2015","69.00","69.00","69.00","69.00","-0.03"
"May 19, 2015","69.02","69.02","69.02","69.02","-0.13"
"May 18, 2015","69.11","69.11","69.11","69.11","-0.01"
"May 15, 2015","69.12","69.12","69.12","69.12","0.23"
"May 14, 2015","68.96","68.96","68.96","68.96","0.69"
"May 13, 2015","68.49","68.49","68.49","68.49","0.00"
"May 12, 2015","68.49","68.49","68.49","68.49","-0.22"
"May 11, 2015","68.64","68.64","68.64","68.64","-0.55"
"May 08, 2015","69.02","69.02","69.02","69.02","1.01"
"May 07, 2015","68.33","68.33","68.33","68.33","0.28"
"May 06, 2015","68.14","68.14","68.14","68.14","-0.41"
"May 05, 2015","68.42","68.42","68.42","68.42","-0.74"
"May 04, 2015","68.93","68.93","68.93","68.93","0.15"
"May 01, 2015","68.83","68.83","68.83","68.83","0.44"
"Apr 30, 2015","68.53","68.54","68.54","68.53","-0.64"
"Apr 29, 2015","68.97","68.97","68.97","68.97","-0.32"
"Apr 28, 2015","69.19","69.19","69.19","69.19","0.26"
"Apr 27, 2015","69.01","69.01","69.01","69.01","-0.17"
"Apr 24, 2015","69.13","69.13","69.13","69.13","0.22"
"Apr 23, 2015","68.98","68.98","68.98","68.98","0.20"
"Apr 22, 2015","68.84","68.84","68.84","68.84","0.15"
"Apr 21, 2015","68.74","68.74","68.74","68.74","-0.17"
"Apr 20, 2015","68.86","68.86","68.86","68.86","0.48"
"Apr 17, 2015","68.53","68.53","68.53","68.53","-0.61"
"Apr 16, 2015","68.95","68.95","68.95","68.95","-0.07"
"Apr 15, 2015","69.00","69.00","69.00","69.00","0.45"
"Apr 14, 2015","68.69","68.69","68.69","68.69","0.25"
"Apr 13, 2015","68.52","68.52","68.52","68.52","-0.31"
"Apr 10, 2015","68.73","68.73","68.73","68.73","0.37"
"Apr 09, 2015","68.48","68.48","68.48","68.48","0.22"
"Apr 08, 2015","68.33","68.33","68.33","68.33","0.21"
"Apr 07, 2015","68.19","68.19","68.19","68.19","0.09"
"Apr 06, 2015","68.13","68.13","68.13","68.13","0.40"
"Apr 02, 2015","67.86","67.86","67.86","67.86","0.21"
"Apr 01, 2015","67.72","67.72","67.72","67.72","-0.09"
"Mar 31, 2015","67.78","67.78","67.78","67.78","-0.54"
"Mar 30, 2015","68.15","68.15","68.15","68.15","0.74"
"Mar 27, 2015","67.65","67.65","67.65","67.65","0.21"
"Mar 26, 2015","67.51","67.51","67.51","67.51","-0.92"
"Mar 25, 2015","68.14","68.14","68.14","68.14","-0.97"
"Mar 24, 2015","68.81","68.81","68.81","68.81","-0.38"
"Mar 23, 2015","69.07","69.07","69.07","69.07","-0.04"
"Mar 20, 2015","69.10","69.10","69.10","69.10","0.77"
"Mar 19, 2015","68.57","68.57","68.57","68.57","-0.58"
"Mar 18, 2015","68.97","68.97","68.97","68.97","1.16"
"Mar 17, 2015","68.18","68.18","68.18","68.18","-0.23"
"Mar 16, 2015","68.34","68.34","68.34","68.34","1.01"
"Mar 13, 2015","67.66","67.66","67.66","67.66","-0.35"
"Mar 12, 2015","67.90","67.90","67.90","67.90","0.80"
"Mar 11, 2015","67.36","67.36","67.36","67.36","0.00"
"Mar 10, 2015","67.36","67.36","67.36","67.36","-1.16"
"Mar 09, 2015","68.15","68.15","68.15","68.15","0.35"
"Mar 06, 2015","67.91","67.91","67.91","67.91","-1.05"
"Mar 05, 2015","68.63","68.63","68.63","68.63","0.04"
"Mar 04, 2015","68.60","68.60","68.60","68.60","-0.19"
"Mar 03, 2015","68.73","68.73","68.73","68.73","-0.36"
"Mar 02, 2015","68.98","68.98","68.98","68.98","0.16"
"Feb 27, 2015","68.87","68.86","68.87","68.86","-0.06"
"Feb 26, 2015","68.91","68.91","68.91","68.91","-0.25"
"Feb 25, 2015","69.08","69.08","69.08","69.08","-0.03"
"Feb 24, 2015","69.10","69.10","69.10","69.10","0.48"
"Feb 23, 2015","68.77","68.77","68.77","68.77","0.07"
"Feb 20, 2015","68.72","68.72","68.72","68.72","0.37"
"Feb 19, 2015","68.47","68.47","68.47","68.47","-0.20"
"Feb 18, 2015","68.61","68.61","68.61","68.61","-0.04"
"Feb 17, 2015","68.64","68.64","68.64","68.64","-0.01"
"Feb 13, 2015","68.65","68.65","68.65","68.65","0.23"
"Feb 12, 2015","68.49","68.49","68.49","68.49","0.74"
"Feb 11, 2015","67.99","67.99","67.99","67.99","-0.03"
"Feb 10, 2015","68.01","68.01","68.01","68.01","0.56"
"Feb 09, 2015","67.63","67.63","67.63","67.63","-0.22"
"Feb 06, 2015","67.78","67.78","67.78","67.78","-0.34"
"Feb 05, 2015","68.01","68.01","68.01","68.01","0.46"
"Feb 04, 2015","67.70","67.70","67.70","67.70","-0.19"
"Feb 03, 2015","67.83","67.83","67.83","67.83","0.77"
"Feb 02, 2015","67.31","67.31","67.31","67.31","0.94"
"Jan 30, 2015","66.68","66.68","66.68","66.68","-0.77"
"Jan 29, 2015","67.20","67.20","67.20","67.20","0.34"
"Jan 28, 2015","66.97","66.97","66.97","66.97","-0.90"
"Jan 27, 2015","67.58","67.58","67.58","67.58","-0.79"
"Jan 26, 2015","68.12","68.12","68.12","68.12","0.16"
"Jan 23, 2015","68.01","68.01","68.01","68.01","-0.34"
"Jan 22, 2015","68.24","68.24","68.24","68.24","0.89"
"Jan 21, 2015","67.64","67.64","67.64","67.64","0.21"
"Jan 20, 2015","67.50","67.50","67.50","67.50","0.10"
"Jan 16, 2015","67.43","67.43","67.43","67.43","0.70"
"Jan 15, 2015","66.96","66.96","66.96","66.96","-0.13"
"Jan 14, 2015","67.05","67.05","67.05","67.05","-0.30"
"Jan 13, 2015","67.25","67.25","67.25","67.25","-0.07"
"Jan 12, 2015","67.30","67.30","67.30","67.30","-0.33"
"Jan 09, 2015","67.52","67.52","67.52","67.52","-0.41"
"Jan 08, 2015","67.80","67.80","67.80","67.80","1.07"
"Jan 07, 2015","67.08","67.08","67.08","67.08","0.63"
"Jan 06, 2015","66.66","66.66","66.66","66.66","-0.34"
"Jan 05, 2015","66.89","66.89","66.89","66.89","-1.09"
"Jan 02, 2015","67.63","67.63","67.63","67.63","0.03"
"Dec 31, 2014","67.61","67.61","67.61","67.61","-0.63"
"Dec 30, 2014","68.04","68.04","68.04","68.04","-0.26"
"Dec 29, 2014","68.22","68.22","68.22","68.22","0.10"
"Dec 26, 2014","68.15","68.15","68.15","68.15","-4.18"
"Dec 24, 2014","71.12","71.12","71.12","71.12","0.04"
"Dec 23, 2014","71.09","71.09","71.09","71.09","-0.13"
"Dec 22, 2014","71.18","71.18","71.18","71.18","0.30"
"Dec 19, 2014","70.97","70.97","70.97","70.97","0.33"
"Dec 18, 2014","70.74","70.74","70.74","70.74","1.55"
"Dec 17, 2014","69.66","69.66","69.66","69.66","1.00"
"Dec 16, 2014","68.97","68.97","68.97","68.97","-0.25"
"Dec 15, 2014","69.14","69.14","69.14","69.14","-0.59"
"Dec 12, 2014","69.55","69.55","69.55","69.55","-1.04"
"Dec 11, 2014","70.28","70.28","70.28","70.28","0.26"
"Dec 10, 2014","70.10","70.10","70.10","70.10","-0.93"
"Dec 09, 2014","70.76","70.76","70.76","70.76","-0.08"
"Dec 08, 2014","70.82","70.82","70.82","70.82","-0.30"
"Dec 05, 2014","71.03","71.03","71.03","71.03","0.06"
"Dec 04, 2014","70.99","70.99","70.99","70.99","-0.03"
"Dec 03, 2014","71.01","71.01","71.01","71.01","0.24"
"Dec 02, 2014","70.84","70.84","70.84","70.84","0.28"
"Dec 01, 2014","70.64","70.64","70.64","70.64","-0.30"
"Nov 28, 2014","70.85","70.85","70.85","70.85","-0.27"
"Nov 26, 2014","71.04","71.04","71.04","71.04","0.31"
"Nov 25, 2014","70.82","70.82","70.82","70.82","0.01"
"Nov 24, 2014","70.81","70.81","70.81","70.81","0.20"
"Nov 21, 2014","70.67","70.67","70.67","70.67","0.50"
"Nov 20, 2014","70.32","70.32","70.32","70.32","0.13"
"Nov 19, 2014","70.23","70.23","70.23","70.23","-0.16"
"Nov 18, 2014","70.34","70.34","70.34","70.34","0.33"
"Nov 17, 2014","70.11","70.11","70.11","70.11","0.03"
"Nov 14, 2014","70.09","70.09","70.09","70.09","0.07"
"Nov 13, 2014","70.04","70.04","70.04","70.04","0.14"
"Nov 12, 2014","69.94","69.94","69.94","69.94","-0.16"
"Nov 11, 2014","70.05","70.05","70.05","70.05","0.11"
"Nov 10, 2014","69.97","69.97","69.97","69.97","0.03"
"Nov 07, 2014","69.95","69.95","69.95","69.95","0.13"
"Nov 06, 2014","69.86","69.86","69.86","69.86","0.11"
"Nov 05, 2014","69.78","69.78","69.78","69.78","0.50"
"Nov 04, 2014","69.43","69.43","69.43","69.43","-0.13"
"Nov 03, 2014","69.52","69.52","69.52","69.52","-0.09"
"Oct 31, 2014","69.58","69.58","69.58","69.58","0.71"
"Oct 30, 2014","69.09","69.09","69.09","69.09","0.36"
"Oct 29, 2014","68.84","68.84","68.84","68.84","-0.01"
"Oct 28, 2014","68.85","68.85","68.85","68.85","0.66"
"Oct 27, 2014","68.40","68.40","68.40","68.40","-0.06"
"Oct 24, 2014","68.44","68.44","68.44","68.44","0.53"
"Oct 23, 2014","68.08","68.08","68.08","68.08","0.65"
"Oct 22, 2014","67.64","67.64","67.64","67.64","-0.46"
"Oct 21, 2014","67.95","67.95","67.95","67.95","1.18"
"Oct 20, 2014","67.16","67.16","67.16","67.16","0.40"
"Oct 17, 2014","66.89","66.89","66.89","66.89","0.92"
"Oct 16, 2014","66.28","66.28","66.28","66.28","-0.08"
"Oct 15, 2014","66.33","66.33","66.33","66.33","-0.64"
"Oct 14, 2014","66.76","66.76","66.76","66.76","0.09"
"Oct 13, 2014","66.70","66.70","66.70","66.70","-0.77"
"Oct 10, 2014","67.22","67.22","67.22","67.22","-0.58"
"Oct 09, 2014","67.61","67.61","67.61","67.61","-1.43"
"Oct 08, 2014","68.59","68.59","68.59","68.59","1.15"
"Oct 07, 2014","67.81","67.81","67.81","67.81","-0.89"
"Oct 06, 2014","68.42","68.42","68.42","68.42","0.03"
"Oct 03, 2014","68.40","68.40","68.40","68.40","0.68"
"Oct 02, 2014","67.94","67.94","67.94","67.94","-0.22"
"Oct 01, 2014","68.09","68.09","68.09","68.09","-0.61"
"Sep 30, 2014","68.51","68.51","68.51","68.51","-0.20"
"Sep 29, 2014","68.65","68.65","68.65","68.65","-0.20"
"Sep 26, 2014","68.79","68.79","68.79","68.79","0.42"
"Sep 25, 2014","68.50","68.50","68.50","68.50","-0.88"
"Sep 24, 2014","69.11","69.11","69.11","69.11","0.35"
"Sep 23, 2014","68.87","68.87","68.87","68.87","-0.46"
"Sep 22, 2014","69.19","69.19","69.19","69.19","-0.42"
"Sep 19, 2014","69.48","69.48","69.48","69.48","-0.53"
"Sep 18, 2014","69.85","69.85","69.85","69.85","0.37"
"Sep 17, 2014","69.59","69.59","69.59","69.59","-0.06"
"Sep 16, 2014","69.63","69.63","69.63","69.63","0.40"
"Sep 15, 2014","69.35","69.35","69.35","69.35","0.06"
"Sep 12, 2014","69.31","69.31","69.31","69.31","-0.33"
"Sep 11, 2014","69.54","69.54","69.54","69.54","0.04"
"Sep 10, 2014","69.51","69.51","69.51","69.51","0.12"
"Sep 09, 2014","69.43","69.43","69.43","69.43","-0.37"
"Sep 08, 2014","69.69","69.69","69.69","69.69","-0.30"
"Sep 05, 2014","69.90","69.90","69.90","69.90","0.34"
"Sep 04, 2014","69.66","69.66","69.66","69.66","-0.27"
"Sep 03, 2014","69.85","69.85","69.85","69.85","0.20"
"Sep 02, 2014","69.71","69.71","69.71","69.71","-0.26"
"Aug 29, 2014","69.89","69.89","69.89","69.89","0.26"
"Aug 28, 2014","69.71","69.71","69.71","69.71","-0.06"
"Aug 27, 2014","69.75","69.75","69.75","69.75","0.10"
"Aug 26, 2014","69.68","69.68","69.68","69.68","0.09"
"Aug 25, 2014","69.62","69.62","69.62","69.62","0.40"
